time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.3200000000000007,-0.00318678665994,-0.0594892538809,12.6466113552,6.26412298244,0.0161040258245,0.0,-0.0741507637969,-0.157505862275,3.64019549604,0.011327865354,-0.0339529814191,0.0,474.8177516315877,475.7179882635931,474.46783756250204,473.77725240073966
1.3800000000000008,-0.00793416578666,-0.0692988249348,12.8663189125,6.26489761874,0.0142427208685,0.0,-0.0839112883992,-0.169409585764,3.68325514472,0.0159016812418,-0.0257245368508,0.0,431.89854446927404,432.591650893435,430.37967203876536,430.76653093904946
1.4400000000000008,-0.0132123606516,-0.0797791399195,13.0870765488,6.26612184849,0.0130077715044,0.0,-0.0919109148899,-0.179840577152,3.67536107762,0.0281559932435,-0.0118934630047,0.0,415.12093058458356,416.33287538181014,413.50935178620404,414.58754268611443
1.5000000000000009,-0.0190443894214,-0.0909816115742,13.3145203196,6.26807914968,0.0127990813108,0.0,-0.102429184134,-0.193340918415,3.90534546801,0.0403187767481,0.00952888165299,0.0,488.01760673514417,489.61412508437553,487.53296371353014,488.4412053164432
1.560000000000001,-0.0254890668741,-0.102922368266,13.554336611,6.27028383477,0.0130106697952,0.0,-0.112434696685,-0.204410738868,4.08789952381,0.0284183198269,-0.0125366609272,0.0,477.17289113494763,475.4853317250478,476.4402716875013,475.5300016982381
1.620000000000001,-0.0325138910564,-0.115460378631,13.8035959605,6.27159066651,0.0122164632764,0.0,-0.121637718747,-0.213351384031,4.22026948071,0.00321144484178,-0.0146750801654,0.0,463.4001021266863,463.23208857190747,462.6594068191433,460.6703660291858
1.680000000000001,-0.0400541559474,-0.128494471394,14.0592157028,6.27179255295,0.0110037864454,0.0,-0.129600876048,-0.221095935872,4.30009267912,0.00366970168696,-0.0345861687495,0.0,447.93617946107116,446.3138728635934,447.5232710994167,447.5605069115431
1.740000000000001,-0.0480528580936,-0.141998211345,14.3204230959,6.27207029308,0.00954256700956,0.0,-0.136842256037,-0.228999029722,4.40641868378,0.00648180579374,-0.00924318413484,0.0,455.1078388179263,457.13179934683933,456.07319263930935,456.29767691385814
1.8000000000000012,-0.0564386928332,-0.155942851629,14.5856808786,6.27342418791,0.00895742309408,0.0,-0.142632715936,-0.235731802294,4.43539716327,0.0433822499814,-0.0107907917814,0.0,432.8285723876134,432.69841316314563,431.0059460952192,434.113822183799
1.8600000000000012,-0.0651705563117,-0.170270162575,14.8537342049,6.27578228505,0.00863760608522,0.0,-0.148382474135,-0.241602949496,4.49946778503,0.0295477318754,0.00381370360802,0.0,443.3168443273741,444.5154651648141,444.8335102823162,443.69981398752935
1.9200000000000013,-0.0742075698954,-0.184876893509,15.1214214783,6.27760268659,0.00899959178015,0.0,-0.152876781649,-0.245154605431,4.42373993452,0.0318790370545,0.0101386479222,0.0,397.6826664120475,398.26158355899156,398.3402509001332,398.55382784273615
1.9800000000000013,-0.0835724304823,-0.199698276044,15.3902296201,6.2793962556,0.00923351023724,0.0,-0.159329771265,-0.248697550346,4.53609389002,0.0255916607524,-0.0130715437943,0.0,459.00162113955804,457.1557235989549,460.058151712504,459.5602550113655
2.0400000000000014,-0.0933043234443,-0.214688077036,15.6635647995,6.28119125367,0.00884559490384,0.0,-0.165013499976,-0.250807038399,4.57492659726,0.0374027278049,0.00424793726249,0.0,436.44053010060526,437.8839382814374,436.14945482716627,437.1351973788339
2.1000000000000014,-0.103355387925,-0.229765054427,15.9372302034,0.0006833435675,0.00904210845252,0.0,-0.170042019241,-0.251553257851,4.54736598604,0.0561361471168,0.00125503614501,0.0,416.07832638503766,415.81612410356104,414.1127583870472,415.75880958367503
2.1600000000000015,-0.113766203897,-0.244830999735,16.215347556,0.00403523368853,0.00881883984246,0.0,-0.176973631138,-0.250267556307,4.7225083569,0.0553168363483,-0.0162185543785,0.0,479.7870482462901,478.4585063915548,478.19436064623306,478.1338117265951
2.2200000000000015,-0.124574289587,-0.259748806049,16.50283283,0.00724024697168,0.0083392737417,0.0,-0.183217312481,-0.246645897593,4.85976355923,0.0493186887662,0.00478335418883,0.0,469.040164901579,470.66866569706986,468.09782637629894,467.63249019746263
2.2800000000000016,-0.13570112032,-0.274427436933,16.7926105397,0.0100177699557,0.00837519315416,0.0,-0.187693412167,-0.242415514015,4.7997488159,0.0394252197412,-0.00946260597399,0.0,407.12441827384106,405.84757946399253,408.030372454985,407.1475026310775
2.3400000000000016,-0.147110951612,-0.288789663774,17.0807462863,0.012088361731,0.00785841903444,0.0,-0.192586952965,-0.236128898904,4.80475597646,0.0222125840738,-0.00696543554841,0.0,426.78336178695577,426.9965931357686,430.36027835883596,428.90120595611745
2.4000000000000017,-0.158829271153,-0.302703874093,17.3722171009,0.0132599932508,0.00727578020009,0.0,-0.197969915901,-0.227554122273,4.91048989996,0.0135283878747,-0.0158604636232,0.0,461.0804395508947,460.3772076152964,459.7164297775005,459.0276676108012
2.4600000000000017,-0.170852085414,-0.316089525514,17.6694048627,0.0137711133722,0.00630190586701,0.0,-0.202692546092,-0.21857010418,4.99540236861,-0.00408691347112,-0.0169832582391,0.0,454.80494563431404,454.71509463174715,455.14152044336964,453.7292341928194
2.520000000000002,-0.183135437753,-0.328936231105,17.9711882676,0.0136987908934,0.00532987329226,0.0,-0.206654487887,-0.209671452771,5.06374495405,0.00401158671138,-0.0146794192935,0.0,449.57695500011334,449.76370372004294,450.46140098132105,451.1159301916957
2.580000000000002,-0.195637813917,-0.341249098706,18.2770020065,0.014395485437,0.00470649590547,0.0,-0.210018562851,-0.200712367904,5.12975276678,0.0236105670743,-0.00295546503576,0.0,449.44898165833564,450.3984274664423,449.53801348394916,451.1234818427496
2.640000000000002,-0.208339052572,-0.352987501039,18.5881000189,0.015797406214,0.00507452405183,0.0,-0.213368245417,-0.19042911193,5.23968243243,0.0228703941986,0.0199434401045,0.0,463.2407452047461,465.03809917835196,464.26721400003777,464.2091537927868
2.700000000000002,-0.221231103157,-0.364147730933,18.9015529612,0.0168246532683,0.00611484857756,0.0,-0.21646026444,-0.181473817161,5.20888758678,0.00198849680312,0.0115414072577,0.0,422.129817670392,421.40397692829725,420.51259466214054,418.6994398817359
